Domain,Base Domain,censys-snapshot,rdns-snapshot,dap,eot2016,parents
absalpha.dcrt.nih.gov,nih.gov,False,False,False,True,False
absc.usgs.gov,usgs.gov,False,False,False,True,False
abscicon.arc.nasa.gov,nasa.gov,False,False,False,True,False
abscicon2004.arc.nasa.gov,nasa.gov,False,False,False,True,False
abscicon2006.arc.nasa.gov,nasa.gov,False,False,False,True,False
abscicon2012.arc.nasa.gov,nasa.gov,False,False,False,True,False
abscweb.wr.usgs.gov,usgs.gov,False,False,False,True,False
absenteeposter.challenge.gov,challenge.gov,False,False,False,True,False
absenteeslogan.challenge.gov,challenge.gov,False,False,False,True,False
abshp1.cit.nih.gov,nih.gov,False,False,False,True,False
abshp1.dcrt.nih.gov,nih.gov,False,False,False,True,False
abstinenceevaluation.hhs.gov,hhs.gov,False,False,False,True,False
abu.nodc.noaa.gov,noaa.gov,False,False,False,True,False
abudhabi.mepi.state.gov,state.gov,False,False,False,True,False
abudhabi.osac.gov,osac.gov,False,False,False,True,False
abudhabi.usembassy.gov,usembassy.gov,False,False,False,True,False
abuja.usembassy.gov,usembassy.gov,False,False,False,True,False
abulafia.mgsl.dcrt.nih.gov,nih.gov,False,False,False,True,False
abulpc.jsc.nasa.gov,nasa.gov,False,False,False,True,False
abweb.larc.nasa.gov,nasa.gov,False,False,False,True,False
abyss.cme.nist.gov,nist.gov,False,False,False,True,False
ac-1.dot.gov,dot.gov,True,True,False,False,False
ac-2.dot.gov,dot.gov,True,True,False,False,False
ac-sp.usaid.gov,usaid.gov,True,False,False,True,False
ac.arc.nasa.gov,nasa.gov,True,True,False,True,False
ac.cdc.gov,cdc.gov,True,False,False,False,False
ac.cdc.gov.cdc.gov,cdc.gov,False,True,False,False,False
ac.dot.gov,dot.gov,True,True,False,False,False
ac.drtest.usajobs.gov,usajobs.gov,True,True,False,False,False
ac.glr.cap.gov,cap.gov,False,False,False,True,False
ac.ninds.nih.gov,nih.gov,True,True,False,False,False
ac.ornl.gov,ornl.gov,False,False,False,True,False
ac.test.usajobs.gov,usajobs.gov,True,True,False,False,False
ac.uat.usajobs.gov,usajobs.gov,True,True,False,False,False
ac.usaid.gov,usaid.gov,True,False,False,True,False
ac.usajobs.gov,usajobs.gov,False,False,False,True,False
ac1.dot.gov,dot.gov,True,True,False,False,False
ac2.dot.gov,dot.gov,True,True,False,False,False
ac2.ninds.nih.gov,nih.gov,False,True,False,False,False
aca.api.healthcare.gov,healthcare.gov,True,False,False,False,False
acab.natcapwg.cap.gov,cap.gov,False,False,False,True,False
academy.arc.nasa.gov,nasa.gov,True,True,False,True,False
academy.faa.gov,faa.gov,True,False,False,True,False
academy.grc.nasa.gov,nasa.gov,False,False,True,True,False
academy.gsfc.nasa.gov,nasa.gov,False,False,False,True,False
academy.jccbi.gov,jccbi.gov,True,True,False,True,False
academy.msfc.nasa.gov,nasa.gov,True,False,False,True,False
academy.nasa.gov,nasa.gov,True,False,False,True,False
academy.nsstc.nasa.gov,nasa.gov,False,False,False,True,False
academynominations.senate.gov,senate.gov,False,False,False,True,False
acadia.sec.gov,sec.gov,True,True,False,False,False
acamm.llnl.gov,llnl.gov,False,False,False,True,False
acams.dhs.gov,dhs.gov,False,False,False,True,False
acanolab-webrtc.senate.gov,senate.gov,True,True,False,False,False
acanolab.senate.gov,senate.gov,True,False,False,False,False
acast-dev.grc.nasa.gov,nasa.gov,False,False,False,True,False
acast.grc.nasa.gov,nasa.gov,False,False,True,True,False
acat.usda.gov,usda.gov,False,False,False,True,False
acb.tc.faa.gov,faa.gov,False,False,False,True,False
acb100.tc.faa.gov,faa.gov,False,False,False,True,False
acb200.tc.faa.gov,faa.gov,False,False,False,True,False
acb210.tc.faa.gov,faa.gov,False,False,False,True,False
acb220.tc.faa.gov,faa.gov,False,False,False,True,False
acb230.tc.faa.gov,faa.gov,False,False,False,True,False
acb240.tc.faa.gov,faa.gov,False,False,False,True,False
acb250.tc.faa.gov,faa.gov,False,False,False,True,False
acb500.tc.faa.gov,faa.gov,False,False,False,True,False
acb700.tc.faa.gov,faa.gov,False,False,False,True,False
acb800.tc.faa.gov,faa.gov,False,False,False,True,False
acc-nmr-scope.fnal.gov,fnal.gov,False,False,False,True,False
acc.arc.nasa.gov,nasa.gov,False,False,False,True,False
acc.fafsa.ed.gov,ed.gov,True,False,False,True,False
acc.fafsacm.ed.gov,ed.gov,True,False,False,True,False
acc.fiscal.treasury.gov,treasury.gov,False,True,True,True,False
acc.nos.noaa.gov,noaa.gov,False,False,False,True,False
acc.treasurydirect.gov,treasurydirect.gov,False,False,True,False,False
accc.arc.nasa.gov,nasa.gov,False,False,False,True,False
acce-ops.jpl.nasa.gov,nasa.gov,True,True,False,False,False
acce.forum.cdc.gov,cdc.gov,False,False,False,True,False
acce.jpl.nasa.gov,nasa.gov,True,False,False,True,False
accelerators.lbl.gov,lbl.gov,False,False,False,True,False
accelnet1.fnal.gov,fnal.gov,False,False,False,True,False
access-cc.fhfa.gov,fhfa.gov,True,False,False,False,False
access-colo.fhfa.gov,fhfa.gov,True,False,False,False,False
access-ipsas.cdc.gov,cdc.gov,True,False,False,False,False
access-projects.gsfc.nasa.gov,nasa.gov,False,False,False,True,False
access-s1.usdoj.gov,usdoj.gov,True,True,False,False,False
access.afsc.noaa.gov,noaa.gov,True,True,True,True,False
access.anl.gov,anl.gov,False,False,False,True,False
access.bpa.gov,bpa.gov,True,False,False,False,False
access.cdc.gov,cdc.gov,True,False,True,True,False
access.co-ops.nos.noaa.gov,noaa.gov,True,False,True,False,False
access.csosa.gov,csosa.gov,False,True,False,False,False
access.doe.gov,doe.gov,True,False,False,True,False
access.doi.gov,doi.gov,False,False,False,True,False
access.dol-esa.gov,dol-esa.gov,False,False,False,True,False
access.dot.gov,dot.gov,True,False,False,False,False
access.e.vdiv.census.gov,census.gov,False,True,False,False,False
access.earthdata.nasa.gov,nasa.gov,True,True,False,True,False
access.eia.gov,eia.gov,False,False,False,True,False
access.er.usgs.gov,usgs.gov,False,True,False,True,False
access.fda.gov,fda.gov,True,False,False,True,False
access.gao.gov,gao.gov,True,True,False,False,False
access.ginniemae.gov,ginniemae.gov,True,False,False,False,False
access.gpo.gov,gpo.gov,False,False,False,True,False
access.hrsa.gov,hrsa.gov,True,False,False,True,False
access.lanl.gov,lanl.gov,True,False,False,False,False
access.llnl.gov,llnl.gov,True,True,False,True,False
access.max.gov,max.gov,True,False,False,False,False
access.mspb.gov,mspb.gov,False,False,False,True,False
access.nifc.gov,nifc.gov,True,True,False,False,False
access.nlm.nih.gov,nih.gov,False,False,False,True,False
access.nsf.gov,nsf.gov,True,False,False,True,False
access.ntc.doe.gov,doe.gov,True,False,False,False,False
access.nv.doe.gov,doe.gov,True,False,False,False,False
access.oge.gov,oge.gov,True,True,False,True,False
access.pmel.noaa.gov,noaa.gov,True,True,False,True,False
access.pppl.gov,pppl.gov,False,False,False,True,False
access.preprod.fda.gov,fda.gov,True,False,False,True,False
access.sit.earthdata.nasa.gov,nasa.gov,True,True,False,False,False
access.sr.nsf.gov,nsf.gov,True,False,False,False,False
access.test.bpa.gov,bpa.gov,True,False,False,False,False
access.trade.gov,trade.gov,True,False,True,True,False
access.uat.earthdata.nasa.gov,nasa.gov,True,True,False,False,False
access.usgs.gov,usgs.gov,False,False,False,True,False
access.uspsoig.gov,uspsoig.gov,True,True,False,False,False
access.va.gov,va.gov,True,False,False,True,False
access.vdiv.census.gov,census.gov,True,True,False,False,False
access01.bea.gov,bea.gov,True,False,False,False,False
access1.bpa.gov,bpa.gov,True,False,False,False,False
access1.max.gov,max.gov,True,False,False,False,False
access1.nih.gov,nih.gov,True,False,False,False,False
access1.nrel.gov,nrel.gov,True,False,False,False,False
access2.bpa.gov,bpa.gov,True,False,False,False,False
access2.max.gov,max.gov,True,False,False,False,False
access2.nih.gov,nih.gov,True,True,False,False,False
access3.max.gov,max.gov,True,False,False,False,False
accessaml.faa.gov,faa.gov,False,False,False,True,False
accessdata-dev.fda.gov,fda.gov,False,False,False,True,False
accessdata-preprod.fda.gov,fda.gov,True,False,False,True,False
accessdata.fda.gov,fda.gov,True,False,True,True,False
accessdata2.fda.gov,fda.gov,False,False,False,True,False
accessdata3.fda.gov,fda.gov,False,False,False,True,False
accessdc4.nlrb.gov,nlrb.gov,True,False,False,False,False
accessdev.ginniemae.gov,ginniemae.gov,True,False,False,False,False
accessgudid.nlm.nih.gov,nih.gov,False,False,True,True,False
accessibility.18f.gov,18f.gov,True,False,True,False,False
accessible.ninds.nih.gov,nih.gov,False,False,False,True,False
accessible.nindsiis1.ninds.nih.gov,nih.gov,False,False,False,True,False
accessible.nindsiis2.ninds.nih.gov,nih.gov,False,False,False,True,False
accessible.www-test.ninds.nih.gov,nih.gov,False,False,False,True,False
accession.nodc.noaa.gov,noaa.gov,True,False,False,True,False
accessitc.rdc.noaa.gov,noaa.gov,True,True,False,False,False
accessnoaa.noaa.gov,noaa.gov,False,False,False,True,False
accessrequest.ntc.doe.gov,doe.gov,True,False,False,False,False
accesssc8.nlrb.gov,nlrb.gov,True,False,False,False,False
accesssit.ginniemae.gov,ginniemae.gov,True,False,False,False,False
accesstest.cdc.gov,cdc.gov,True,False,False,False,False
accesstest.fda.gov,fda.gov,False,False,False,True,False
accesstocare.va.gov,va.gov,True,False,True,False,False
accesstocareupdate.va.gov,va.gov,True,False,False,False,False
accesstopwt.va.gov,va.gov,True,False,False,False,False
accesstoshep.va.gov,va.gov,True,False,False,False,False
accesstospace.gsfc.nasa.gov,nasa.gov,False,False,False,True,False
accesstospace.nasa.gov,nasa.gov,False,False,False,True,False
accessuat.ginniemae.gov,ginniemae.gov,True,False,False,False,False
accessx1.dol-esa.gov,dol-esa.gov,True,False,False,False,False
accessx2.dol-esa.gov,dol-esa.gov,True,False,False,True,False
accfaaaccess.ed.gov,ed.gov,True,False,False,True,False
accfaaaccessl.ed.gov,ed.gov,False,False,False,True,False
accidents-ll.faa.gov,faa.gov,False,False,False,True,False
accl.grc.nasa.gov,nasa.gov,False,False,False,True,False
accl.lerc.nasa.gov,nasa.gov,False,False,False,True,False
acclft.cdc.gov,cdc.gov,True,True,False,False,False
accordion.lbl.gov,lbl.gov,False,False,False,True,False
account-fqt.etc.uspto.gov,uspto.gov,True,False,False,False,False
account-pvt.etc.uspto.gov,uspto.gov,True,False,False,False,False
account-reg.pppl.gov,pppl.gov,True,False,False,False,False
account.uspto.gov,uspto.gov,True,False,True,True,False
accountadmin.uspto.gov,uspto.gov,False,False,True,True,False
accountcreation.cftc.gov,cftc.gov,True,False,False,False,False
accountrequest.bnl.gov,bnl.gov,False,False,False,True,False
accounts.acl.lanl.gov,lanl.gov,False,False,False,True,False
accounts.ahrq.gov,ahrq.gov,True,True,False,False,False
accounts.aj.intelink.gov,intelink.gov,False,True,False,False,False
accounts.alcf.anl.gov,anl.gov,True,True,False,True,False
accounts.bnl.gov,bnl.gov,False,False,False,True,False
accounts.ioc.uscg.gov,uscg.gov,True,True,False,False,False
accounts.jlse.anl.gov,anl.gov,True,False,False,True,False
accounts.lcrc.anl.gov,anl.gov,True,True,False,True,False
accounts.mcs.anl.gov,anl.gov,True,True,False,True,False
accpiv.treasury.gov,treasury.gov,True,True,False,False,False
accqauth.usaid.gov,usaid.gov,True,False,False,False,False
accqpub.usaid.gov,usaid.gov,True,False,False,False,False
accra.osac.gov,osac.gov,False,False,False,True,False
accra.usembassy.gov,usembassy.gov,False,False,False,True,False
accres.noaa.gov,noaa.gov,False,False,False,True,False
accrualnet.cancer.gov,cancer.gov,True,False,True,True,False
accrualnetnew.cancer.gov,cancer.gov,False,False,False,True,False
accs.njwg.cap.gov,cap.gov,False,False,False,True,False
accsso.treas.gov,treas.gov,True,False,False,False,False
accsso.treasury.gov,treasury.gov,True,False,False,False,False
accweb.gsfc.nasa.gov,nasa.gov,True,True,False,True,False
accweb.nascom.nasa.gov,nasa.gov,True,False,True,True,False
accwebdev.gsfc.nasa.gov,nasa.gov,False,False,False,True,False
acd-ext.gsfc.nasa.gov,nasa.gov,True,False,False,True,False
acd-int.gsfc.nasa.gov,nasa.gov,True,False,False,False,False
acd-pub.gsfc.nasa.gov,nasa.gov,True,False,False,False,False
acd.ds.state.gov,state.gov,False,False,False,True,False
acd.gsfc.nasa.gov,nasa.gov,True,False,False,False,False
acd.larc.nasa.gov,nasa.gov,False,False,False,True,False
acd.od.nih.gov,nih.gov,True,False,True,True,False
acdb-ext.gsfc.nasa.gov,nasa.gov,True,False,False,True,False
acdb-int.gsfc.nasa.gov,nasa.gov,True,False,False,False,False
acdb-pub.gsfc.nasa.gov,nasa.gov,True,False,False,True,False
acdb.gsfc.nasa.gov,nasa.gov,True,False,False,True,False
acdc.nist.gov,nist.gov,False,False,False,True,False
acdft1.fnal.gov,fnal.gov,False,False,False,True,False
acdisc.gesdisc.eosdis.nasa.gov,nasa.gov,False,False,False,True,False
acdisc.gsfc.nasa.gov,nasa.gov,False,False,False,True,False
acdisc.sci.gsfc.nasa.gov,nasa.gov,False,False,False,True,False
acdisx.gsfc.nasa.gov,nasa.gov,False,False,False,True,False
acdnextgenwg.od.nih.gov,nih.gov,True,True,False,False,False
ace.arc.nasa.gov,nasa.gov,False,False,False,True,False
ace.bts.gov,bts.gov,False,False,False,True,False
ace.cbp.dhs.gov,dhs.gov,True,True,True,True,False
ace.jccbi.gov,jccbi.gov,False,False,False,True,False
acebasin.fws.gov,fws.gov,False,False,False,True,False
acedashboard.cbp.dhs.gov,dhs.gov,True,True,True,False,False
acedroid.fema.gov,fema.gov,True,False,False,False,False
acefot1.gsfc.nasa.gov,nasa.gov,False,False,False,True,False
acefot2.gsfc.nasa.gov,nasa.gov,False,False,False,True,False
acefote.gsfc.nasa.gov,nasa.gov,False,False,False,True,False
acemission.gsfc.nasa.gov,nasa.gov,True,True,True,True,False
aceptarignorar.samhsa.gov,samhsa.gov,False,False,False,True,False
aces.msfc.nasa.gov,nasa.gov,False,False,False,True,False
aces.nsstc.nasa.gov,nasa.gov,False,False,False,True,False
aces.sandia.gov,sandia.gov,True,True,False,False,False
aceservices.cbp.dhs.gov,dhs.gov,True,False,False,False,False
acetool.commerce.gov,commerce.gov,False,False,True,True,False
acetool.my.commerce.gov,commerce.gov,True,False,True,True,False
acf-ocsp-responder.ois.gpo.gov,gpo.gov,True,True,False,False,False
acf-ocsp-validator.ois.gpo.gov,gpo.gov,False,True,False,False,False
acf-web-enrollment.ois.gpo.gov,gpo.gov,True,False,False,False,False
acf.bnl.gov,bnl.gov,False,False,False,True,False
acf.dhhs.gov,dhhs.gov,False,False,False,True,False
acf.hhs.gov,hhs.gov,True,False,True,True,False
acf320.acf.hhs.gov,hhs.gov,False,True,False,False,False
acf321.acf.hhs.gov,hhs.gov,False,True,False,False,False
acf325.acf.hhs.gov,hhs.gov,False,True,False,False,False
acf326.acf.hhs.gov,hhs.gov,False,True,False,False,False
acf327.acf.hhs.gov,hhs.gov,False,True,False,False,False
acfbbs.acf.dhhs.gov,dhhs.gov,False,False,False,True,False
acfeoffice.acf.hhs.gov,hhs.gov,True,True,False,False,False
acfinfosystems.acf.hhs.gov,hhs.gov,False,False,False,True,False
acfms1.usaid.gov,usaid.gov,True,False,False,False,False
acfms2.usaid.gov,usaid.gov,True,False,False,False,False
acfwebrequests.acf.hhs.gov,hhs.gov,False,False,False,True,False
acg.nist.gov,nist.gov,False,False,False,True,False
ach.fcc.gov,fcc.gov,True,False,False,True,False
achadmin.fcc.gov,fcc.gov,True,False,False,False,False
achecker.grantsolutions.gov,grantsolutions.gov,False,False,False,True,False
achen2.nara.gov,nara.gov,False,False,False,True,False
achilles.arc.nasa.gov,nasa.gov,False,False,False,True,False
achilles.ctd.anl.gov,anl.gov,False,False,False,True,False
achilles.gsfc.nasa.gov,nasa.gov,False,False,False,True,False
achilles.nascom.nasa.gov,nasa.gov,True,True,False,True,False
acidraintmdl.pnl.gov,pnl.gov,False,False,False,True,False
acims.faa.gov,faa.gov,True,False,False,False,False
acis.aphis.edc.usda.gov,usda.gov,True,True,False,False,False
acis.sandia.gov,sandia.gov,False,False,False,True,False
acissearch.aphis.usda.gov,usda.gov,False,False,False,True,False
acistest.aphis.edc.usda.gov,usda.gov,True,True,False,False,False
acistest1.aphis.edc.usda.gov,usda.gov,False,True,False,False,False
ack.arc.nasa.gov,nasa.gov,False,False,False,True,False
ack.tc.faa.gov,faa.gov,False,False,False,True,False
ack.usaccess.gsa.gov,gsa.gov,True,False,False,False,False
ack1.arc.nasa.gov,nasa.gov,False,False,False,True,False
ackerman-forms.house.gov,house.gov,False,False,False,True,False
ackerman.house.gov,house.gov,False,False,False,True,False
ackermanforms.house.gov,house.gov,False,False,False,True,False
acl.lanl.gov,lanl.gov,False,False,False,True,False
aclcolor.acl.lanl.gov,lanl.gov,False,False,False,True,False
aclntsrv.acl.lanl.gov,lanl.gov,False,False,False,True,False
aclso.saa.ars.usda.gov,usda.gov,False,False,False,True,False
acmb.larc.nasa.gov,nasa.gov,False,False,False,True,False
acme-cdatweb.ornl.gov,ornl.gov,False,False,False,True,False
acme-dashboard-devel.llnl.gov,llnl.gov,True,False,False,False,False
acme-dev-0.ornl.gov,ornl.gov,False,False,False,True,False
acme-devel.llnl.gov,llnl.gov,True,False,False,False,False
acme-svn2.ornl.gov,ornl.gov,True,False,False,False,False
acme-viewer.llnl.gov,llnl.gov,True,False,False,False,False
acme-web-fe.ornl.gov,ornl.gov,False,False,False,True,False
acme-webserver.ornl.gov,ornl.gov,True,False,False,False,False
acme-workbench.llnl.gov,llnl.gov,True,False,False,False,False
acme.llnl.gov,llnl.gov,True,False,False,False,False
acme1.llnl.gov,llnl.gov,True,True,False,False,False
acms.acpt.research.gov,research.gov,True,True,True,False,False
acms.aphis.usda.gov,usda.gov,False,False,False,True,False
acms.research.gov,research.gov,True,True,True,False,False
acmsstaff.acpt.research.gov,research.gov,False,False,True,False,False
acmsstaff.research.gov,research.gov,False,False,True,False,False
acmt.bis.doc.gov,doc.gov,True,False,False,False,False
acns2006.anl.gov,anl.gov,False,False,False,True,False
acnsun10.rhic.bnl.gov,bnl.gov,False,False,False,True,False
acnsun60.pbn.bnl.gov,bnl.gov,False,False,False,True,False
